MarkettypeID	TradingDate	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2
P9706	2016-06-24	-.011031	-.011031	.001296	.001368	.002232	.001365
P9710	2016-06-24	-.010031	-.010031	.002228	.002415	.001227	.000644
P9709	2016-06-24	-.010031	-.010031	.002180	.002392	.001309	.000758
P9709	2016-06-23	-.003031	-.003031	.000822	.000770	-.001011	-.000902
P9710	2016-06-23	-.003031	-.003031	.000806	.000762	-.001215	-.001104
P9706	2016-06-23	-.003031	-.003031	.000581	.000496	-.001424	-.001277
P9705	2016-06-23	-.004031	-.003031	.007214	.007407	-.007231	-.007423
P9707	2016-06-23	.000969	.001969	.001499	.001649	-.008683	-.008867
P9706	2016-06-22	.010969	.010969	.006071	.005318	-.003394	-.001299
P9705	2016-06-22	.026969	.025969	.002504	.002965	-.005067	-.005050
P9710	2016-06-22	.011969	.012969	.008238	.007796	-.003588	-.002135
P9707	2016-06-22	.005969	.006969	.009908	.008751	.001677	.001037
P9709	2016-06-22	.011969	.012969	.008234	.007739	-.003622	-.002018
P9709	2016-06-21	-.005031	-.006031	-.007842	-.006758	.000499	-.000810
P9706	2016-06-21	-.005031	-.005031	-.006761	-.005561	.000303	-.001703
P9707	2016-06-21	-.001031	-.001031	.003765	.004638	.002641	.004195
P9710	2016-06-21	-.005031	-.006031	-.007564	-.006563	.000588	-.000653
P9705	2016-06-21	-.016031	-.016031	-.006743	-.006778	.001587	.002491
P9710	2016-06-20	.001969	.002969	.001062	.001851	.003328	.002259
P9706	2016-06-20	.000969	.001969	-.001039	-.000127	.002867	.001673
P9705	2016-06-20	.006969	.007969	.005645	.008102	.001294	-.000214
P9707	2016-06-20	-.005031	-.004031	.004521	.005456	.006244	.007530
P9709	2016-06-20	.001969	.002969	.000958	.001816	.003052	.001949
P9709	2016-06-17	.005969	.006969	.000706	.001294	-.000858	-.000426
P9706	2016-06-17	.004969	.005969	-.000520	.000136	-.001032	-.000284
P9705	2016-06-17	.011969	.012969	-.000463	-.000808	.002358	.002152
P9710	2016-06-17	.005969	.006969	.000952	.001502	-.000806	-.000500
P9707	2016-06-17	.003969	.003969	.001803	.001256	.004186	.003219
P9710	2016-06-16	-.004031	-.004031	.007378	.006842	.000594	.002064
P9705	2016-06-16	-.003031	-.003031	.005669	.004979	.007558	.008626
P9707	2016-06-16	-.010031	-.010031	.002275	.003034	.004498	.004506
P9706	2016-06-16	-.004031	-.004031	.007104	.006368	.000041	.001455
P9709	2016-06-16	-.004031	-.004031	.007624	.007026	.000522	.001885
P9709	2016-06-15	.019969	.022969	.019063	.018557	-.010017	-.009935
P9705	2016-06-15	.042969	.043969	.004988	.004011	.004903	.005163
P9710	2016-06-15	.019969	.021969	.018700	.018292	-.010081	-.009955
P9706	2016-06-15	.018969	.020969	.017962	.017374	-.009624	-.009522
P9707	2016-06-15	.011969	.011969	.008059	.008923	-.004856	-.004381
P9706	2016-06-14	.003969	.003969	.000737	.001041	-.000460	-.001070
P9705	2016-06-14	.003969	.002969	-.001469	-.003061	.006441	.007559
P9710	2016-06-14	.003969	.002969	.001279	.001560	-.000330	-.000931
P9707	2016-06-14	-.002031	-.003031	.000245	.000613	.002607	.001826
P9709	2016-06-14	.003969	.003969	.001230	.001564	-.000654	-.001122
P9709	2016-06-13	-.037031	-.040031	-.018293	-.019111	.014866	.014029
P9707	2016-06-13	-.025031	-.025031	-.008815	-.009672	.008167	.008913
P9710	2016-06-13	-.036031	-.040031	-.018040	-.018872	.014672	.013830
P9706	2016-06-13	-.035031	-.037031	-.017256	-.018298	.014852	.013615
P9705	2016-06-13	-.066031	-.066031	-.001648	-.001938	.001366	.000631
P9707	2016-06-08	-.000031	-.000031	-.001437	-.001863	.000277	.000049
P9705	2016-06-08	-.005031	-.007031	-.006396	-.008267	.010829	.011461
P9706	2016-06-08	-.003031	-.002031	.001705	.001830	.002329	.003124
P9710	2016-06-08	-.003031	-.003031	.001862	.001961	.001604	.002332
P9709	2016-06-08	-.003031	-.003031	.001970	.002082	.001570	.002286
P9709	2016-06-07	.000969	.001969	.002064	.002106	.000202	.000654
P9705	2016-06-07	.004969	.007969	-.000094	.000722	.007025	.005692
P9706	2016-06-07	-.000031	.000969	.001641	.001667	-.000360	.000147
P9707	2016-06-07	-.000031	-.000031	.000600	.000130	-.004300	-.004082
P9710	2016-06-07	.000969	.001969	.002096	.002096	.000109	.000536
P9707	2016-06-06	-.002031	-.002031	.004250	.004621	.000581	.000948
P9706	2016-06-06	-.000031	.000969	.005605	.004928	.000935	.000048
P9710	2016-06-06	-.000031	.000969	.005539	.004708	.000304	-.000545
P9705	2016-06-06	.001969	.000969	.002827	.000268	.004078	.003632
P9709	2016-06-06	-.000031	.000969	.005578	.004701	.000281	-.000569
P9709	2016-06-03	.004969	.004969	-.002794	-.002476	-.003488	-.002398
P9707	2016-06-03	.005969	.004969	.000286	.000485	-.002698	-.002487
P9710	2016-06-03	.004969	.004969	-.002863	-.002471	-.003774	-.002539
P9706	2016-06-03	.004969	.004969	-.002672	-.002505	-.003353	-.002171
P9705	2016-06-03	.004969	.005969	-.001004	.001042	-.003725	-.003689
P9706	2016-06-02	.004969	.004969	.007395	.006755	-.003112	-.002900
P9705	2016-06-02	.015969	.016969	-.003738	-.001365	.012422	.012109
P9710	2016-06-02	.004969	.005969	.007865	.007584	-.002652	-.002543
P9707	2016-06-02	.005969	.005969	-.003378	-.003461	-.005316	-.005216
P9709	2016-06-02	.004969	.006969	.008078	.007787	-.002624	-.002391
P9709	2016-06-01	.000969	.001969	.009781	.009370	-.002685	-.002427
P9705	2016-06-01	.011969	.013969	.006345	.005893	.001786	.000953
P9707	2016-06-01	.000969	.000969	.002355	.001055	-.001959	-.002730
P9706	2016-06-01	-.000031	.000969	.008367	.007768	-.002659	-.002060
P9710	2016-06-01	.000969	.001969	.009515	.009085	-.002545	-.002317
P9707	2016-05-31	.034969	.034969	.001954	.004123	-.021178	-.018194
P9705	2016-05-31	.055969	.055969	-.006642	-.006785	.005041	.002983
P9710	2016-05-31	.035969	.037969	.006463	.006563	-.013909	-.013085
P9706	2016-05-31	.034969	.036969	.004852	.004638	-.013205	-.011995
P9709	2016-05-31	.035969	.037969	.006604	.006649	-.013912	-.013096
P9709	2016-05-30	-.000031	-.001031	-.004234	-.004628	.001430	.002082
P9705	2016-05-30	-.006031	-.006031	.004612	.004123	-.004792	-.004053
P9706	2016-05-30	-.000031	-.001031	-.004933	-.005428	.001358	.002059
P9710	2016-05-30	-.000031	-.001031	-.004230	-.004663	.001737	.002272
P9707	2016-05-30	-.003031	-.004031	.002861	.002371	.000936	-.000018
P9706	2016-05-27	-.000031	-.000031	.001655	.000732	.000210	.001511
P9710	2016-05-27	-.000031	-.000031	.001181	.000267	.001288	.002523
P9707	2016-05-27	.006969	.005969	-.004731	-.004850	.002751	.002934
P9705	2016-05-27	-.006031	-.004031	.003741	.003289	.003568	.003727
P9709	2016-05-27	-.000031	-.001031	.001303	.000387	.001074	.002337
P9709	2016-05-26	.003969	.003969	.001895	.001932	-.000579	-.000787
P9705	2016-05-26	.010969	.011969	-.005594	-.005666	.001336	.003135
P9707	2016-05-26	-.003031	-.004031	.001665	.000643	.000844	.000405
P9706	2016-05-26	.002969	.002969	.001319	.001164	-.000506	-.000749
P9710	2016-05-26	.002969	.003969	.001925	.001922	-.000540	-.000790
P9706	2016-05-25	-.002031	-.002031	-.000196	-.000653	.002327	.002111
P9705	2016-05-25	-.003031	-.001031	.002317	.000889	.002123	.004979
P9710	2016-05-25	-.002031	-.002031	.000018	.000071	.001882	.001941
P9707	2016-05-25	.000969	-.000031	.000836	-.000903	.000838	.000552
P9709	2016-05-25	-.002031	-.002031	.000165	.000187	.002204	.002210
P9709	2016-05-24	-.008031	-.009031	-.001924	-.001645	.002985	.001028
P9707	2016-05-24	-.005031	-.005031	.001999	.001186	.007034	.007227
P9705	2016-05-24	-.011031	-.010031	.002914	.002705	.002072	.002026
P9706	2016-05-24	-.008031	-.008031	-.001549	-.001090	.001951	-.000369
P9710	2016-05-24	-.008031	-.008031	-.001807	-.001645	.003247	.001358
P9705	2016-05-23	.022969	.023969	.008394	.006976	.001114	.000327
P9706	2016-05-23	.007969	.008969	.012134	.012371	-.004825	-.004804
P9707	2016-05-23	.008969	.009969	.006020	.006527	.004471	.004484
P9710	2016-05-23	.008969	.009969	.012438	.012640	-.004211	-.004208
P9709	2016-05-23	.008969	.009969	.012660	.012814	-.004232	-.004227
P9709	2016-05-20	.007969	.008969	.004890	.004827	-.003589	-.004503
P9706	2016-05-20	.006969	.007969	.003688	.003383	-.003588	-.004610
P9705	2016-05-20	.018969	.020969	.001527	.000923	-.002708	.000606
P9707	2016-05-20	.000969	.000969	.002229	.002349	-.001874	-.001544
P9710	2016-05-20	.007969	.007969	.004770	.004728	-.003561	-.004468
P9705	2016-05-19	.012969	.011969	.005381	.004921	.000555	-.000713
P9710	2016-05-19	.000969	.001969	.005722	.004997	-.001465	-.002579
P9706	2016-05-19	.000969	.000969	.004552	.003687	-.002159	-.003244
P9707	2016-05-19	-.012031	-.011031	.013346	.011827	.017661	.016821
P9709	2016-05-19	.000969	.001969	.005499	.004814	-.001942	-.003014
P9709	2016-05-18	-.016031	-.019031	-.023526	-.022083	.010177	.010590
P9710	2016-05-18	-.016031	-.019031	-.023037	-.021595	.010220	.010539
P9707	2016-05-18	-.026031	-.026031	-.006449	-.004548	.006269	.007019
P9706	2016-05-18	-.015031	-.017031	-.023221	-.021649	.010255	.010505
P9705	2016-05-18	-.039031	-.040031	-.001971	-.002721	-.003600	-.002628
P9705	2016-05-17	.007969	.005969	-.006736	-.007129	-.004363	-.002008
P9710	2016-05-17	-.002031	-.001031	-.000315	.000012	-.003088	-.002847
P9707	2016-05-17	-.004031	-.003031	.007160	.006649	-.003291	-.003358
P9706	2016-05-17	-.002031	-.002031	-.001810	-.001751	-.002096	-.001235
P9709	2016-05-17	-.002031	-.001031	-.000651	-.000206	-.003214	-.002863
P9709	2016-05-16	.010969	.012969	.012861	.012492	-.008394	-.008669
P9707	2016-05-16	.003969	.003969	.006072	.006508	-.005614	-.005164
P9705	2016-05-16	.022969	.023969	.003358	.002313	.003042	.003368
P9710	2016-05-16	.010969	.011969	.012677	.012320	-.008360	-.008674
P9706	2016-05-16	.009969	.011969	.012537	.012304	-.009168	-.009465
P9710	2016-05-13	-.003031	-.003031	.001922	.001628	.002320	.002185
P9706	2016-05-13	-.003031	-.003031	.002398	.002199	.002157	.001945
P9705	2016-05-13	-.004031	-.003031	.001679	.002054	.002620	.002509
P9707	2016-05-13	-.004031	-.003031	.001208	-.000313	.000435	.000725
P9709	2016-05-13	-.003031	-.003031	.001935	.001692	.002249	.002197
P9709	2016-05-12	-.000031	-.000031	-.005912	-.005451	.001541	.000592
P9705	2016-05-12	-.001031	-.003031	-.004866	-.004975	.004670	.004280
P9706	2016-05-12	-.000031	-.000031	-.007174	-.006783	.001702	.000715
P9710	2016-05-12	-.000031	-.000031	-.005864	-.005438	.001825	.000910
P9707	2016-05-12	-.008031	-.009031	-.002743	-.002357	.006300	.005823
P9707	2016-05-11	-.006031	-.007031	-.011104	-.012145	.002665	.000147
P9705	2016-05-11	-.016031	-.014031	.003025	.003019	-.001002	-.000554
P9706	2016-05-11	.000969	-.000031	-.013236	-.012827	.004811	.005721
P9710	2016-05-11	-.000031	-.001031	-.013781	-.013228	.004707	.005689
P9709	2016-05-11	-.000031	-.001031	-.013759	-.013278	.005070	.005918
P9709	2016-05-10	-.000031	-.000031	-.004221	-.003871	.003010	.003040
P9705	2016-05-10	-.003031	-.004031	.001434	.001489	-.003328	-.003469
P9707	2016-05-10	-.003031	-.003031	.002036	.000866	.004747	.004828
P9706	2016-05-10	-.000031	-.000031	-.004268	-.004015	.003437	.003468
P9710	2016-05-10	-.000031	-.000031	-.004216	-.003801	.002657	.002724
P9707	2016-05-09	-.025031	-.027031	-.017112	-.016104	.000011	-.000764
P9706	2016-05-09	-.030031	-.031031	-.022874	-.020039	.009076	.008814
P9705	2016-05-09	-.045031	-.044031	-.005322	-.004617	.000002	.000287
P9710	2016-05-09	-.031031	-.032031	-.022415	-.020043	.009129	.009118
P9709	2016-05-09	-.031031	-.032031	-.022583	-.020192	.009274	.009152
P9709	2016-05-06	-.032031	-.033031	-.014626	-.013210	.012255	.011441
P9710	2016-05-06	-.031031	-.033031	-.014322	-.012986	.012369	.011677
P9705	2016-05-06	-.047031	-.045031	-.002734	-.002153	.006893	.006217
P9706	2016-05-06	-.030031	-.032031	-.014608	-.013097	.012261	.011348
P9707	2016-05-06	-.020031	-.020031	-.008640	-.008026	.004880	.005115
P9707	2016-05-05	-.003031	-.003031	.003477	.002072	.000029	-.000220
P9706	2016-05-05	.002969	.003969	.003399	.004326	-.001831	-.001028
P9705	2016-05-05	.009969	.011969	-.001301	-.001114	.008300	.008491
P9710	2016-05-05	.002969	.003969	.003842	.004641	-.001716	-.001019
P9709	2016-05-05	.002969	.004969	.003839	.004692	-.001791	-.001031
P9709	2016-05-04	-.001031	-.000031	.001970	.002148	.000480	.001063
P9710	2016-05-04	-.001031	-.000031	.002089	.002279	.000443	.000998
P9706	2016-05-04	-.001031	-.000031	.001919	.002254	-.000152	.000532
P9705	2016-05-04	.000969	.000969	.002170	.002888	.003986	.003065
P9707	2016-05-04	-.002031	-.002031	.002393	.002868	-.002538	-.003174
P9707	2016-05-03	.007969	.008969	.004647	.004920	-.003932	-.002634
P9705	2016-05-03	.041969	.040969	-.003906	-.005828	.003929	.004850
P9706	2016-05-03	.020969	.021969	.007095	.007068	-.009450	-.007708
P9710	2016-05-03	.021969	.023969	.008373	.008400	-.010077	-.008661
P9709	2016-05-03	.021969	.023969	.008587	.008527	-.009920	-.008531
P9709	2016-04-29	-.002031	-.002031	.001726	.001160	-.001856	-.001680
P9705	2016-04-29	-.005031	-.005031	.006809	.004941	.000488	.000196
P9707	2016-04-29	.003969	.003969	-.007499	-.007565	-.005266	-.003933
P9710	2016-04-29	-.002031	-.001031	.001578	.001028	-.001864	-.001576
P9706	2016-04-29	-.002031	-.001031	.001993	.001546	-.002325	-.002244
P9705	2016-04-28	.004969	.005969	.004610	.004470	-.004869	-.005015
P9707	2016-04-28	-.004031	-.004031	.002739	.003122	.004987	.004547
P9710	2016-04-28	-.002031	-.002031	.000051	.000592	.002003	.002017
P9706	2016-04-28	-.002031	-.003031	-.001464	-.001144	.002746	.002943
P9709	2016-04-28	-.002031	-.002031	.000042	.000565	.001907	.001898
P9709	2016-04-27	-.004031	-.004031	.004253	.004056	-.001363	-.001284
P9707	2016-04-27	-.002031	-.002031	.001745	.001720	-.000341	-.000417
P9706	2016-04-27	-.004031	-.004031	.005168	.005035	-.001751	-.001861
P9710	2016-04-27	-.004031	-.004031	.004025	.003877	-.001377	-.001331
P9705	2016-04-27	-.004031	-.004031	.006615	.007598	-.003553	-.003409
P9706	2016-04-26	.006969	.007969	.007082	.006368	-.003713	-.004081
P9705	2016-04-26	.018969	.017969	.000550	-.000404	.009581	.009612
P9710	2016-04-26	.007969	.008969	.007770	.007152	-.003712	-.003997
P9707	2016-04-26	.003969	.003969	-.001387	-.000969	.000424	.000289
P9709	2016-04-26	.007969	.008969	.008132	.007467	-.003753	-.004078
P9709	2016-04-25	-.004031	-.004031	.002036	.002008	.003822	.003597
P9710	2016-04-25	-.004031	-.004031	.002123	.002021	.003693	.003492
P9707	2016-04-25	-.004031	-.004031	-.000484	-.001504	-.001542	-.001947
P9706	2016-04-25	-.004031	-.004031	.003079	.003156	.003545	.003322
P9705	2016-04-25	-.007031	-.006031	.003029	.002370	-.000462	-.000548
P9706	2016-04-22	.003969	.004969	.006818	.007215	-.003179	-.001895
P9705	2016-04-22	.015969	.014969	.001424	.002706	-.004342	-.006854
P9710	2016-04-22	.004969	.005969	.007591	.007900	-.003918	-.003107
P9707	2016-04-22	.005969	.004969	-.000070	-.000219	-.001381	-.000925
P9709	2016-04-22	.004969	.005969	.007897	.008225	-.004082	-.003225
P9709	2016-04-21	-.008031	-.009031	-.005500	-.005815	.006081	.006226
P9706	2016-04-21	-.007031	-.008031	-.004485	-.004524	.005521	.005635
P9707	2016-04-21	-.002031	-.003031	-.001171	-.001369	-.001151	-.001735
P9705	2016-04-21	-.021031	-.021031	.000253	-.001780	.001846	.002071
P9710	2016-04-21	-.008031	-.009031	-.005410	-.005706	.005880	.006148
P9710	2016-04-20	-.029031	-.033031	-.024505	-.025360	.014221	.011939
P9707	2016-04-20	-.020031	-.020031	-.004383	-.005751	.004336	.004133
P9706	2016-04-20	-.027031	-.030031	-.024609	-.025703	.013308	.010778
P9705	2016-04-20	-.065031	-.062031	.007108	.006711	-.004577	-.006760
P9709	2016-04-20	-.030031	-.033031	-.025431	-.026195	.014267	.012045
P9709	2016-04-19	.002969	.002969	.003007	.002754	-.002865	-.002891
P9710	2016-04-19	.002969	.002969	.003092	.002834	-.002820	-.002912
P9706	2016-04-19	.002969	.002969	.003237	.002736	-.003166	-.003423
P9705	2016-04-19	.004969	.004969	.002322	.001837	.000000	.002185
P9707	2016-04-19	-.001031	-.001031	.003203	.003221	-.002869	-.002569
P9710	2016-04-18	-.014031	-.014031	.003962	.003395	.004129	.003709
P9705	2016-04-18	-.018031	-.018031	.004760	.006391	-.002973	-.006229
P9706	2016-04-18	-.014031	-.014031	.004856	.004622	.004260	.003697
P9707	2016-04-18	-.012031	-.012031	.005052	.003595	.000155	.000245
P9709	2016-04-18	-.014031	-.014031	.003849	.003310	.004106	.003618
P9709	2016-04-15	-.001031	-.002031	.006696	.005718	-.002047	-.002512
P9706	2016-04-15	-.001031	-.001031	.007569	.006527	-.002671	-.003293
P9710	2016-04-15	-.001031	-.002031	.006654	.005674	-.002035	-.002661
P9707	2016-04-15	-.001031	-.001031	.005843	.005829	-.010471	-.011431
P9705	2016-04-15	-.004031	-.004031	.010057	.010060	-.006802	-.007976
P9706	2016-04-14	.005969	.006969	.008993	.007743	-.004643	-.004329
P9705	2016-04-14	.014969	.015969	.003220	.002657	-.006130	-.007803
P9707	2016-04-14	.003969	.003969	.003612	.002575	-.002283	-.002154
P9710	2016-04-14	.005969	.006969	.008641	.007481	-.004774	-.004713
P9709	2016-04-14	.005969	.006969	.008798	.007604	-.004841	-.004808
P9709	2016-04-13	.014969	.014969	-.000636	-.000716	-.001347	-.001150
P9706	2016-04-13	.014969	.014969	-.001167	-.001285	-.001249	-.001099
P9707	2016-04-13	.009969	.009969	-.005539	-.005682	.005080	.006103
P9705	2016-04-13	.016969	.016969	.002211	.001107	-.002884	-.001721
P9710	2016-04-13	.014969	.014969	-.000803	-.000857	-.001188	-.000923
P9705	2016-04-12	-.012031	-.016031	-.003404	-.004352	-.000536	-.000245
P9706	2016-04-12	-.004031	-.005031	-.001894	-.002697	.001787	.001154
P9710	2016-04-12	-.005031	-.006031	-.002712	-.003539	.001948	.001233
P9707	2016-04-12	-.003031	-.003031	.000250	.000482	.001470	.000320
P9709	2016-04-12	-.005031	-.006031	-.002810	-.003633	.001731	.001118
P9709	2016-04-11	.017969	.018969	.007098	.006218	-.003006	-.002401
P9707	2016-04-11	.007969	.007969	.002065	.002328	-.003109	-.002375
P9710	2016-04-11	.017969	.018969	.006858	.006042	-.003116	-.002544
P9705	2016-04-11	.027969	.026969	-.001984	-.003467	.000327	.003381
P9706	2016-04-11	.016969	.017969	.006725	.005325	-.002468	-.001901
P9707	2016-04-08	-.008031	-.009031	.001060	.000659	.004367	.004924
P9710	2016-04-08	-.008031	-.008031	.001518	.000338	.000169	.000150
P9705	2016-04-08	-.008031	-.007031	-.005877	-.006472	.005140	.004337
P9706	2016-04-08	-.008031	-.009031	.001414	.000337	.000234	.000287
P9709	2016-04-08	-.008031	-.008031	.001459	.000301	-.000064	-.000134
P9709	2016-04-07	-.015031	-.016031	-.000504	.000009	.004875	.004280
P9710	2016-04-07	-.015031	-.015031	-.000435	.000000	.004800	.004144
P9706	2016-04-07	-.015031	-.015031	-.000083	.000856	.005016	.004388
P9705	2016-04-07	-.021031	-.022031	.004251	.005758	-.005947	-.007120
P9707	2016-04-07	-.003031	-.004031	-.003409	-.004391	.000311	.000328
P9710	2016-04-06	.000969	.000969	.008260	.008227	-.005296	-.005719
P9705	2016-04-06	.010969	.011969	-.002638	-.003231	.005318	.006057
P9706	2016-04-06	-.000031	.000969	.007635	.007419	-.004730	-.004973
P9707	2016-04-06	-.003031	-.003031	-.000363	.000109	-.004363	-.004893
P9709	2016-04-06	.000969	.001969	.008370	.008344	-.004942	-.005151
P9709	2016-04-05	.017969	.019969	.013813	.012879	-.012255	-.011081
P9707	2016-04-05	.009969	.009969	-.000040	.001559	-.000051	.000881
P9710	2016-04-05	.017969	.019969	.013308	.012493	-.012051	-.010980
P9705	2016-04-05	.036969	.036969	-.000892	-.003092	-.003339	-.001892
P9706	2016-04-05	.016969	.017969	.013484	.012374	-.011708	-.010298
P9706	2016-04-01	-.000031	-.000031	-.002290	-.002284	.006622	.005699
P9707	2016-04-01	-.003031	-.003031	-.001458	-.002934	-.003175	-.005245
P9710	2016-04-01	-.000031	-.001031	-.003507	-.003837	.007207	.006629
P9705	2016-04-01	-.013031	-.012031	.003256	.003489	.001965	.001616
P9709	2016-04-01	-.000031	-.001031	-.003389	-.003661	.007251	.006767
P9709	2016-03-31	.000969	.001969	.004257	.004016	-.001342	-.001584
P9707	2016-03-31	.001969	.000969	-.002941	-.001378	-.004694	-.005553
P9705	2016-03-31	.000969	.001969	.002643	.002840	.004441	.002832
P9710	2016-03-31	.000969	.001969	.003969	.003748	-.000992	-.001192
P9706	2016-03-31	.000969	.001969	.004702	.004464	-.001908	-.002313
P9706	2016-03-30	.029969	.031969	.009920	.009859	-.005918	-.005940
P9707	2016-03-30	.017969	.018969	.001464	.001137	-.007656	-.007954
P9710	2016-03-30	.030969	.032969	.011061	.011042	-.006336	-.006824
P9705	2016-03-30	.051969	.051969	-.002724	-.003760	.007449	.006802
P9709	2016-03-30	.031969	.032969	.011566	.011527	-.006464	-.006800
P9709	2016-03-29	-.015031	-.016031	-.009088	-.009162	.007355	.007807
P9706	2016-03-29	-.014031	-.015031	-.008941	-.008958	.006786	.007606
